eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
cfa0433e-a3b1-4ece-8c73-05f07a08401e,1,11,False,"[(121, 132), (112, 135)]",375,375,103,103,375,115,241,247,112,253,121,247,112,247,112,253,121,253,121,253,121,247,112,247,112,253,121,247,112,247.0,112.0,248.59069999999997,114.3861,253.0,121.0,247.0,112.0,0.9525691699604744,0.9757085020242915
cfa0433e-a3b1-4ece-8c73-05f07a08401e,1,11,False,"[(132, 121), (135, 112)]",375,375,103,103,375,126,241,247,135,253,132,247,135,247,135,253,132,253,132,253,132,247,135,247,135,253,132,247,135,247.0,135.0,248.59069999999997,134.2046,253.0,132.0,247.0,135.0,0.9525691699604744,0.9757085020242915
bc6e1870-cbc9-487e-989b-5e8de4419bd3,1,1,False,"[(92, 103), (103, 80)]",365,353,73,69,365,103,183,183,103,195,92,183,103,183,103,195,92,183,103,183,103,183,103,183,103,195,92,183,103,183.0,103.0,186.88239999999996,99.44119999999998,186.88239999999996,99.44119999999998,183.0,103.0,0.9384615384615385,1.0
bc6e1870-cbc9-487e-989b-5e8de4419bd3,1,1,False,"[(103, 92), (80, 103)]",353,365,69,73,353,80,183,183,80,195,103,183,80,183,80,195,103,183,80,183,80,183,80,183,80,195,103,183,80,183.0,80.0,186.88239999999996,87.44119999999998,186.88239999999996,87.44119999999998,183.0,80.0,0.9384615384615385,1.0
cc3df2c4-35ca-4c24-bd0b-b5f393874554,0,0,False,"[(96, 85), (104, 81)]",355,309,86,70,355,95,179,185,104,181,96,181,96,181,96,181,96,185,104,181,96,181,96,181,96,185,104,181,96,181.0,96.0,182.44889999999998,98.89789999999999,185.0,104.0,181.0,96.0,0.9675675675675676,0.988950276243094
cc3df2c4-35ca-4c24-bd0b-b5f393874554,0,0,False,"[(85, 96), (81, 104)]",309,355,70,86,309,84,179,185,81,181,85,181,85,181,85,181,85,185,81,181,85,181,85,181,85,185,81,181,85,181.0,85.0,182.44889999999998,83.55099999999999,185.0,81.0,181.0,85.0,0.9675675675675676,0.988950276243094
381fc59a-9284-4ce3-aefa-27e2d880e9b7,2,22,False,"[(102, 125), (138, 115)]",365,365,93,101,365,102,227,227,102,227,102,227,102,227,102,227,102,227,102,227,102,227,102,227,102,253,138,227,102,227.0,102.0,232.87959999999998,110.14099999999999,240.0,120.0,227.0,102.0,0.8972332015810277,1.0
381fc59a-9284-4ce3-aefa-27e2d880e9b7,2,22,False,"[(125, 102), (115, 138)]",365,365,101,93,365,125,227,227,125,227,125,227,125,227,125,227,125,227,125,227,125,227,125,227,125,253,115,227,125,227.0,125.0,232.87959999999998,122.73859999999999,240.0,120.0,227.0,125.0,0.8972332015810277,1.0
b9a90231-8ad2-4415-b1a5-138c028bbb39,2,22,False,"[(198, 275), (216, 271), (220, 253)]",673,683,187,208,673,220,473,473,198,473,220,473,198,473,198,473,220,473,220,473,220,473,198,473,220,487,216,473,198,473.0,219.99990000000003,473.0,209.54700000000003,473.0,220.0,473.0,198.0,0.971252566735113,1.0
b9a90231-8ad2-4415-b1a5-138c028bbb39,2,22,False,"[(275, 198), (271, 216), (253, 220)]",683,673,208,187,683,253,473,473,275,473,253,473,275,473,275,473,253,473,253,473,253,473,275,473,253,487,271,473,275,473.0,253.00009999999997,473.0,263.453,473.0,253.0,473.0,275.0,0.971252566735113,1.0
